GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001 Eddy Scaling:     1.000
# Statistical Models Only:  F Apex:  T
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T Updated Turbulent Conduction:  F
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
   15540 2017  8 21 20 39 36 290  4.7565    185.77825    713.39703    668.31661      0.03906      4.77821      2.48575     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01598   0.19727  -1.00000
   15541 2017  8 21 20 39 41  46  4.7565    185.77880    713.44257    668.35559      0.03898      4.79319      2.48384     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01564   0.19727  -1.00000
   15542 2017  8 21 20 39 45 803  4.7564    185.77934    713.48800    668.39471      0.03889      4.78830      2.47841     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01529   0.19727  -1.00000
   15543 2017  8 21 20 39 50 559  4.7563    185.77989    713.53330    668.43388      0.03880      4.78473      2.47587     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01494   0.19726  -1.00000
   15544 2017  8 21 20 39 55 315  4.7562    185.78043    713.57845    668.47320      0.03871      4.78166      2.47418     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01460   0.19726  -1.00000
   15545 2017  8 21 20 40  0  71  4.7562    185.78097    713.62344    668.51244      0.03862      4.77660      2.46929     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01425   0.19726  -1.00000
   15546 2017  8 21 20 40  4 827  4.7561    185.78151    713.66829    668.55158      0.03853      4.76963      2.46848     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01391   0.19726  -1.00000
   15547 2017  8 21 20 40  9 583  4.7560    185.78204    713.71298    668.59097      0.03845      4.76275      2.46794     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01356   0.19726  -1.00000
   15548 2017  8 21 20 40 14 339  4.7560    185.78258    713.75750    668.62995      0.03836      4.76059      2.46332     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01321   0.19726  -1.00000
   15549 2017  8 21 20 40 19  95  4.7559    185.78311    713.80189    668.66925      0.03828      4.76550      2.46328     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01287   0.19726  -1.00000
   15550 2017  8 21 20 40 23 851  4.7558    185.78365    713.84618    668.70880      0.03819      4.76247      2.45974     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01252   0.19726  -1.00000
   15551 2017  8 21 20 40 28 607  4.7558    185.78418    713.89040    668.74813      0.03810      4.76555      2.45437     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01218   0.19726  -1.00000
   15552 2017  8 21 20 40 33 363  4.7557    185.78471    713.93459    668.78761      0.03801      4.76498      2.45543     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01183   0.19726  -1.00000
   15553 2017  8 21 20 40 38 118  4.7556    185.78524    713.97876    668.82700      0.03792      4.76498      2.45420     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01149   0.19726  -1.00000
   15554 2017  8 21 20 40 42 874  4.7555    185.78577    714.02292    668.86631      0.03782      4.76920      2.45051     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01114   0.19726  -1.00000
   15555 2017  8 21 20 40 47 629  4.7555    185.78629    714.06712    668.90583      0.03773      4.78886      2.45159     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01079   0.19726  -1.00000
   15556 2017  8 21 20 40 52 385  4.7554    185.78682    714.11137    668.94529      0.03763      4.80476      2.44946     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01045   0.19726  -1.00000
   15557 2017  8 21 20 40 57 140  4.7553    185.78734    714.15571    668.98468      0.03754      4.81574      2.44868     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.01010   0.19726  -1.00000
   15558 2017  8 21 20 41  1 895  4.7553    185.78786    714.20014    669.02415      0.03744      4.82279      2.44999     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00976   0.19726  -1.00000
   15559 2017  8 21 20 41  6 650  4.7552    185.78838    714.24465    669.06338      0.03734      4.82683      2.44732     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00941   0.19726  -1.00000
   15560 2017  8 21 20 41 11 406  4.7551    185.78890    714.28924    669.10256      0.03725      4.83914      2.44582     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00906   0.19726  -1.00000
   15561 2017  8 21 20 41 16 161  4.7551    185.78942    714.33393    669.14201      0.03716      4.85389      2.44649     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00872   0.19726  -1.00000
   15562 2017  8 21 20 41 20 916  4.7550    185.78993    714.37873    669.18122      0.03708      4.86595      2.44326     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00837   0.19726  -1.00000
   15563 2017  8 21 20 41 25 671  4.7549    185.79045    714.42362    669.22035      0.03699      4.87477      2.44530     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00803   0.19726  -1.00000
   15564 2017  8 21 20 41 30 425  4.7549    185.79096    714.46858    669.25960      0.03691      4.88018      2.44502     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00768   0.19726  -1.00000
   15565 2017  8 21 20 41 35 180  4.7548    185.79147    714.51358    669.29881      0.03683      4.88220      2.44302     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00734   0.19726  -1.00000
   15566 2017  8 21 20 41 39 935  4.7547    185.79198    714.55861    669.33796      0.03675      4.88096      2.44428     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00699   0.19726  -1.00000
   15567 2017  8 21 20 41 44 690  4.7546    185.79249    714.60366    669.37720      0.03668      4.87559      2.44317     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00664   0.19726  -1.00000
   15568 2017  8 21 20 41 49 444  4.7546    185.79299    714.64875    669.41635      0.03660      4.86393      2.44277     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00630   0.19726  -1.00000
   15569 2017  8 21 20 41 54 199  4.7545    185.79350    714.69385    669.45549      0.03652      4.79118      2.44331     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00595   0.19726  -1.00000
   15570 2017  8 21 20 41 58 953  4.7544    185.79400    714.73894    669.49453      0.03644      4.78308      2.44073     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00561   0.19726  -1.00000
   15571 2017  8 21 20 42  3 707  4.7544    185.79450    714.78403    669.53350      0.03635      4.77198      2.44055     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00526   0.19726  -1.00000
   15572 2017  8 21 20 42  8 462  4.7543    185.79500    714.82912    669.57273      0.03626      4.75907      2.44037     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00492   0.19725  -1.00000
   15573 2017  8 21 20 42 13 216  4.7542    185.79550    714.87424    669.61177      0.03618      4.74262      2.43777     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00457   0.19725  -1.00000
   15574 2017  8 21 20 42 17 970  4.7542    185.79600    714.91940    669.65080      0.03609      4.72458      2.43594     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00422   0.19725  -1.00000
   15575 2017  8 21 20 42 22 724  4.7541    185.79649    714.96460    669.68982      0.03599      4.70950      2.43460     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00388   0.19725  -1.00000
   15576 2017  8 21 20 42 27 478  4.7540    185.79699    715.00983    669.72887      0.03590      4.69342      2.42928     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00353   0.19725  -1.00000
   15577 2017  8 21 20 42 32 232  4.7540    185.79748    715.05511    669.76801      0.03580      4.67801      2.42861     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00319   0.19725  -1.00000
   15578 2017  8 21 20 42 36 986  4.7539    185.79798    715.10047    669.80722      0.03569      4.66297      2.42536     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00284   0.19725  -1.00000
   15579 2017  8 21 20 42 41 740  4.7538    185.79847    715.14594    669.84656      0.03558      4.64608      2.42026     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00250   0.19725  -1.00000
   15580 2017  8 21 20 42 46 494  4.7538    185.79896    715.19151    669.88589      0.03548      4.59331      2.41936     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00215   0.19725  -1.00000
   15581 2017  8 21 20 42 51 247  4.7537    185.79945    715.23719    669.92533      0.03537      4.56444      2.41461     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00180   0.19725  -1.00000
   15582 2017  8 21 20 42 56   1  4.7536    185.79993    715.28294    669.96450      0.03526      4.56859      2.40943     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00146   0.19725  -1.00000
   15583 2017  8 21 20 43  0 755  4.7536    185.80042    715.32876    670.00395      0.03515      4.57001      2.40854     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00111   0.19725  -1.00000
   15584 2017  8 21 20 43  5 508  4.7535    185.80091    715.37459    670.04340      0.03505      4.56758      2.40682     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00077   0.19725  -1.00000
   15585 2017  8 21 20 43 10 261  4.7534    185.80139    715.42042    670.08272      0.03495      4.56349      2.40300     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00042   0.19725  -1.00000
   15586 2017  8 21 20 43 15  15  4.7533    185.80188    715.46617    670.12190      0.03485      4.56809      2.40366     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   4.00008   0.19725  -1.00000
   15587 2017  8 21 20 43 19 768  4.7533    185.80236    715.51181    670.16113      0.03476      4.57269      2.40202     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99973   0.19725  -1.00000
   15588 2017  8 21 20 43 24 521  4.7532    185.80284    715.55732    670.20022      0.03467      4.57724      2.39856     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99938   0.19725  -1.00000
   15589 2017  8 21 20 43 29 274  4.7531    185.80332    715.60268    670.23929      0.03458      4.58227      2.39952     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99904   0.19725  -1.00000
   15590 2017  8 21 20 43 34  28  4.7531    185.80380    715.64789    670.27837      0.03450      4.58805      2.39907     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99869   0.19725  -1.00000
   15591 2017  8 21 20 43 38 781  4.7530    185.80428    715.69293    670.31756      0.03441      4.59388      2.39740     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99835   0.19725  -1.00000
   15592 2017  8 21 20 43 43 533  4.7529    185.80476    715.73781    670.35666      0.03432      4.59826      2.39962     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99800   0.19725  -1.00000
   15593 2017  8 21 20 43 48 286  4.7529    185.80523    715.78253    670.39562      0.03424      4.59121      2.39869     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99766   0.19725  -1.00000
   15594 2017  8 21 20 43 53  39  4.7528    185.80571    715.82713    670.43461      0.03415      4.60239      2.39714     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99731   0.19725  -1.00000
   15595 2017  8 21 20 43 57 792  4.7527    185.80618    715.87162    670.47342      0.03406      4.61270      2.40207     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99696   0.19725  -1.00000
   15596 2017  8 21 20 44  2 545  4.7527    185.80665    715.91603    670.51221      0.03398      4.62462      2.40180     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99662   0.19725  -1.00000
   15597 2017  8 21 20 44  7 297  4.7526    185.80712    715.96037    670.55083      0.03389      4.63789      2.40290     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99627   0.19725  -1.00000
   15598 2017  8 21 20 44 12  50  4.7525    185.80759    716.00464    670.58957      0.03381      4.65234      2.40724     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99593   0.19725  -1.00000
   15599 2017  8 21 20 44 16 802  4.7525    185.80806    716.04891    670.62811      0.03373      4.66725      2.40769     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99558   0.19725  -1.00000
   15600 2017  8 21 20 44 21 555  4.7524    185.80852    716.09321    670.66665      0.03366      4.68189      2.40820     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99524   0.19724  -1.00000
   15601 2017  8 21 20 44 26 307  4.7523    185.80898    716.13758    670.70526      0.03359      4.69587      2.41218     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99489   0.19724  -1.00000
   15602 2017  8 21 20 44 31  59  4.7523    185.80944    716.18203    670.74379      0.03352      4.70905      2.41267     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99455   0.19724  -1.00000
   15603 2017  8 21 20 44 35 811  4.7522    185.80990    716.22654    670.78228      0.03345      4.72147      2.41213     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99420   0.19724  -1.00000
   15604 2017  8 21 20 44 40 563  4.7521    185.81035    716.27113    670.82087      0.03338      4.73327      2.41479     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99385   0.19724  -1.00000
   15605 2017  8 21 20 44 45 316  4.7521    185.81081    716.31579    670.85925      0.03331      4.74460      2.41449     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99351   0.19724  -1.00000
   15606 2017  8 21 20 44 50  68  4.7520    185.81126    716.36055    670.89774      0.03324      4.75561      2.41708     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99316   0.19724  -1.00000
   15607 2017  8 21 20 44 54 819  4.7519    185.81171    716.40542    670.93652      0.03317      4.76645      2.41922     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99282   0.19724  -1.00000
   15608 2017  8 21 20 44 59 571  4.7519    185.81216    716.45037    670.97520      0.03310      4.77720      2.41944     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99247   0.19724  -1.00000
   15609 2017  8 21 20 45  4 323  4.7518    185.81260    716.49538    671.01387      0.03302      4.78796      2.42150     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99213   0.19724  -1.00000
   15610 2017  8 21 20 45  9  75  4.7517    185.81305    716.54044    671.05253      0.03294      4.79854      2.42292     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99178   0.19724  -1.00000
   15611 2017  8 21 20 45 13 827  4.7517    185.81349    716.58551    671.09143      0.03286      4.80764      2.42135     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   3.99144   0.19724  -1.00000
