GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001 Eddy Scaling:     1.000
# Statistical Models Only:  F Apex:  F
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T Updated Turbulent Conduction:  F
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
    8166 2002  3 18 10 44 31 669  4.8370    171.60913    917.29901    858.98223      0.03586      8.22483      4.47569    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32931  -0.01348  -1.00000
    8168 2002  3 18 10 44 41 343  4.8371    171.61343    917.44265    859.10957      0.03585      8.23398      4.47449    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32861  -0.01348  -1.00000
    8170 2002  3 18 10 44 51  17  4.8372    171.61773    917.58642    859.23697      0.03585      8.24174      4.47097    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32790  -0.01348  -1.00000
    8172 2002  3 18 10 45  0 692  4.8373    171.62205    917.73030    859.36478      0.03582      8.23789      4.46698    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32720  -0.01348  -1.00000
    8174 2002  3 18 10 45 10 367  4.8374    171.62639    917.87422    859.49280      0.03574      8.19352      4.46083    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32650  -0.01348  -1.00000
    8176 2002  3 18 10 45 20  42  4.8375    171.63074    918.01811    859.62076      0.03563      8.18416      4.45664    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32579  -0.01347  -1.00000
    8179 2002  3 18 10 45 34 554  4.8377    171.63729    918.23374    859.81346      0.03550      8.14739      4.45398    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32474  -0.01347  -1.00000
    8181 2002  3 18 10 45 44 230  4.8378    171.64167    918.37732    859.94194      0.03546      8.12777      4.45138    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32403  -0.01347  -1.00000
    8183 2002  3 18 10 45 53 906  4.8379    171.64606    918.52073    860.07043      0.03542      8.10520      4.45067    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32333  -0.01347  -1.00000
    8185 2002  3 18 10 46  3 582  4.8380    171.65047    918.66397    860.19899      0.03537      8.08053      4.45260    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32263  -0.01347  -1.00000
    8187 2002  3 18 10 46 13 258  4.8381    171.65487    918.80706    860.32740      0.03529      8.05562      4.45436    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32192  -0.01347  -1.00000
    8189 2002  3 18 10 46 22 934  4.8382    171.65930    918.95003    860.45568      0.03520      8.04026      4.45663    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32122  -0.01347  -1.00000
    8191 2002  3 18 10 46 32 610  4.8383    171.66373    919.09292    860.58376      0.03509      8.03126      4.45819    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.32051  -0.01347  -1.00000
    8193 2002  3 18 10 46 42 287  4.8384    171.66818    919.23581    860.71163      0.03498      7.99879      4.45840    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31981  -0.01347  -1.00000
    8195 2002  3 18 10 46 51 964  4.8384    171.67264    919.37878    860.83965      0.03488      7.98609      4.45759    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31911  -0.01347  -1.00000
    8197 2002  3 18 10 47  1 641  4.8385    171.67710    919.52190    860.96755      0.03480      7.98703      4.45390    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31840  -0.01347  -1.00000
    8199 2002  3 18 10 47 11 318  4.8386    171.68159    919.66522    861.09561      0.03472      7.92797      4.45094    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31770  -0.01346  -1.00000
    8201 2002  3 18 10 47 20 995  4.8387    171.68607    919.80879    861.22374      0.03466      7.93598      4.44666    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31700  -0.01346  -1.00000
    8203 2002  3 18 10 47 30 673  4.8388    171.69057    919.95263    861.35161      0.03459      7.94075      4.44335    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31629  -0.01346  -1.00000
    8205 2002  3 18 10 47 40 351  4.8389    171.69508    920.09673    861.47978      0.03452      7.94483      4.44250    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31559  -0.01346  -1.00000
    8207 2002  3 18 10 47 50  29  4.8390    171.69960    920.24108    861.60768      0.03446      7.95542      4.44252    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31488  -0.01346  -1.00000
    8210 2002  3 18 10 48  4 546  4.8391    171.70638    920.45807    861.79923      0.03438      7.97479      4.44862    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31383  -0.01346  -1.00000
    8212 2002  3 18 10 48 14 224  4.8392    171.71090    920.60300    861.92675      0.03434      7.99688      4.45518    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31312  -0.01346  -1.00000
    8214 2002  3 18 10 48 23 903  4.8393    171.71543    920.74813    862.05386      0.03427      8.02456      4.46172    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31242  -0.01346  -1.00000
    8216 2002  3 18 10 48 33 582  4.8395    171.71996    920.89341    862.18091      0.03418      8.05650      4.46744    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31172  -0.01346  -1.00000
    8218 2002  3 18 10 48 43 261  4.8396    171.72448    921.03879    862.30749      0.03409      8.09153      4.47274    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31101  -0.01346  -1.00000
    8220 2002  3 18 10 48 52 940  4.8397    171.72900    921.18419    862.43399      0.03401      8.12467      4.47751    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.31031  -0.01346  -1.00000
    8222 2002  3 18 10 49  2 620  4.8398    171.73353    921.32953    862.56028      0.03392      8.14659      4.48166    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30961  -0.01346  -1.00000
    8224 2002  3 18 10 49 12 299  4.8399    171.73806    921.47471    862.68658      0.03382      8.18306      4.48402    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30890  -0.01345  -1.00000
    8226 2002  3 18 10 49 21 979  4.8400    171.74258    921.61971    862.81274      0.03372      8.19177      4.48372    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30820  -0.01345  -1.00000
    8228 2002  3 18 10 49 31 659  4.8401    171.74711    921.76454    862.93920      0.03364      8.22602      4.48301    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30749  -0.01345  -1.00000
    8230 2002  3 18 10 49 41 340  4.8402    171.75164    921.90929    863.06555      0.03357      8.25389      4.48219    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30679  -0.01345  -1.00000
    8232 2002  3 18 10 49 51  20  4.8403    171.75617    922.05408    863.19221      0.03351      8.27128      4.47933    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30609  -0.01345  -1.00000
    8234 2002  3 18 10 50  0 701  4.8404    171.76070    922.19904    863.31876      0.03344      8.28481      4.47944    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30538  -0.01345  -1.00000
    8236 2002  3 18 10 50 10 382  4.8405    171.76524    922.34423    863.44551      0.03337      8.30190      4.48097    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30468  -0.01345  -1.00000
    8238 2002  3 18 10 50 20  63  4.8406    171.76977    922.48967    863.57227      0.03331      8.31817      4.48302    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30397  -0.01345  -1.00000
    8241 2002  3 18 10 50 34 586  4.8408    171.77658    922.70815    863.76279      0.03321      8.33651      4.48711    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30292  -0.01345  -1.00000
    8243 2002  3 18 10 50 44 267  4.8409    171.78112    922.85384    863.88985      0.03314      8.34501      4.49060    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30221  -0.01345  -1.00000
    8245 2002  3 18 10 50 53 949  4.8410    171.78566    922.99944    864.01697      0.03306      8.35359      4.49374    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30151  -0.01345  -1.00000
    8247 2002  3 18 10 51  3 632  4.8411    171.79020    923.14487    864.14408      0.03298      8.36460      4.49499    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30081  -0.01344  -1.00000
    8249 2002  3 18 10 51 13 314  4.8412    171.79474    923.29014    864.27139      0.03288      8.37074      4.49528    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.30010  -0.01344  -1.00000
    8251 2002  3 18 10 51 22 997  4.8414    171.79929    923.43532    864.39868      0.03278      8.36722      4.49413    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29940  -0.01344  -1.00000
    8253 2002  3 18 10 51 32 680  4.8415    171.80385    923.58050    864.52636      0.03269      8.35964      4.49109    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29869  -0.01344  -1.00000
    8255 2002  3 18 10 51 42 363  4.8416    171.80840    923.72574    864.65412      0.03262      8.35020      4.48711    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29799  -0.01344  -1.00000
    8257 2002  3 18 10 51 52  46  4.8417    171.81295    923.87109    864.78215      0.03256      8.33042      4.48236    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29728  -0.01344  -1.00000
    8259 2002  3 18 10 52  1 730  4.8418    171.81751    924.01651    864.91022      0.03250      8.23861      4.47602    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29658  -0.01344  -1.00000
    8261 2002  3 18 10 52 11 413  4.8419    171.82207    924.16195    865.03903      0.03242      8.22028      4.47088    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29588  -0.01344  -1.00000
    8263 2002  3 18 10 52 21  97  4.8420    171.82664    924.30733    865.16769      0.03233      8.19877      4.46330    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29517  -0.01344  -1.00000
    8265 2002  3 18 10 52 30 781  4.8421    171.83121    924.45260    865.29696      0.03224      8.16457      4.45681    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29447  -0.01344  -1.00000
    8267 2002  3 18 10 52 40 466  4.8422    171.83579    924.59774    865.42651      0.03216      8.13112      4.45045    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29376  -0.01344  -1.00000
    8269 2002  3 18 10 52 50 151  4.8423    171.84037    924.74274    865.55591      0.03211      8.10149      4.44626    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29306  -0.01344  -1.00000
    8272 2002  3 18 10 53  4 678  4.8425    171.84724    924.96005    865.75038      0.03206      8.06879      4.44686    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29200  -0.01343  -1.00000
    8274 2002  3 18 10 53 14 363  4.8426    171.85182    925.10486    865.87973      0.03200      8.05294      4.44783    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29130  -0.01343  -1.00000
    8276 2002  3 18 10 53 24  49  4.8427    171.85641    925.24968    866.00901      0.03193      8.04024      4.44856    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.29059  -0.01343  -1.00000
    8278 2002  3 18 10 53 33 734  4.8428    171.86101    925.39459    866.13804      0.03184      8.03086      4.44877    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28989  -0.01343  -1.00000
    8280 2002  3 18 10 53 43 420  4.8430    171.86561    925.53963    866.26716      0.03174      8.02331      4.44750    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28919  -0.01343  -1.00000
    8282 2002  3 18 10 53 53 106  4.8431    171.87021    925.68485    866.39619      0.03166      7.99091      4.44454    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28848  -0.01343  -1.00000
    8284 2002  3 18 10 54  2 792  4.8432    171.87481    925.83026    866.52540      0.03158      7.99139      4.43797    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28778  -0.01343  -1.00000
    8286 2002  3 18 10 54 12 479  4.8433    171.87942    925.97587    866.65491      0.03150      7.90190      4.43036    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28707  -0.01343  -1.00000
    8288 2002  3 18 10 54 22 166  4.8434    171.88404    926.12164    866.78482      0.03142      7.91357      4.42308    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28637  -0.01343  -1.00000
    8290 2002  3 18 10 54 31 853  4.8435    171.88866    926.26752    866.91456      0.03134      7.90679      4.41762    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28566  -0.01343  -1.00000
    8292 2002  3 18 10 54 41 540  4.8436    171.89328    926.41345    867.04447      0.03127      7.90010      4.41418    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28496  -0.01343  -1.00000
    8294 2002  3 18 10 54 51 227  4.8437    171.89791    926.55939    867.17430      0.03120      7.90188      4.41300    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28425  -0.01343  -1.00000
    8296 2002  3 18 10 55  0 915  4.8438    171.90254    926.70527    867.30404      0.03113      7.90886      4.41448    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28355  -0.01342  -1.00000
    8298 2002  3 18 10 55 10 603  4.8440    171.90717    926.85107    867.43385      0.03106      7.92078      4.41976    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28284  -0.01342  -1.00000
    8300 2002  3 18 10 55 20 291  4.8441    171.91181    926.99678    867.56311      0.03098      7.93717      4.42619    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28214  -0.01342  -1.00000
    8303 2002  3 18 10 55 34 823  4.8442    171.91877    927.21523    867.75634      0.03086      7.96934      4.43438    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28108  -0.01342  -1.00000
    8305 2002  3 18 10 55 44 512  4.8443    171.92342    927.36079    867.88482      0.03078      7.99570      4.43792    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.28038  -0.01342  -1.00000
    8307 2002  3 18 10 55 54 201  4.8445    171.92807    927.50633    868.01328      0.03070      8.00012      4.44041    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.27967  -0.01342  -1.00000
    8309 2002  3 18 10 56  3 890  4.8446    171.93273    927.65185    868.14175      0.03061      8.02314      4.44109    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.27897  -0.01342  -1.00000
    8311 2002  3 18 10 56 13 579  4.8447    171.93739    927.79732    868.27014      0.03053      8.04456      4.43949    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.27827  -0.01342  -1.00000
    8313 2002  3 18 10 56 23 269  4.8448    171.94205    927.94274    868.39870      0.03044      7.97923      4.43748    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.27756  -0.01342  -1.00000
    8315 2002  3 18 10 56 32 958  4.8449    171.94672    928.08812    868.52753      0.03036      8.02141      4.43555    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.27686  -0.01342  -1.00000
    8317 2002  3 18 10 56 42 648  4.8450    171.95139    928.23347    868.65621      0.03028      8.04179      4.43417    150.0    150.0      0.0     -2.0    400.0      1.0      0.0      0.0   0.27615  -0.01342  -1.00000
